State,Year,Quarter,District,Registered_users
meghalaya,2018,1,West Jaintia Hills,736
meghalaya,2018,1,South Garo Hills,343
meghalaya,2018,1,South West Garo Hills,299
meghalaya,2018,1,West Khasi Hills,299
meghalaya,2018,1,North Garo Hills,254
meghalaya,2018,1,East Garo Hills,236
meghalaya,2018,2,East Khasi Hills,12907
meghalaya,2018,2,West Garo Hills,5289
meghalaya,2018,2,Ribhoi,2869
meghalaya,2018,2,East Jaintia Hills,2051
meghalaya,2018,2,West Jaintia Hills,1023
meghalaya,2018,2,South Garo Hills,530
meghalaya,2018,2,South West Garo Hills,485
meghalaya,2018,2,West Khasi Hills,472
meghalaya,2018,2,North Garo Hills,445
meghalaya,2018,2,East Garo Hills,437
meghalaya,2018,3,East Khasi Hills,17543
meghalaya,2018,3,West Garo Hills,7529
meghalaya,2018,3,Ribhoi,3889
meghalaya,2018,3,East Jaintia Hills,2886
meghalaya,2018,3,West Jaintia Hills,1465
meghalaya,2018,3,South Garo Hills,821
meghalaya,2018,3,South West Garo Hills,810
meghalaya,2018,3,North Garo Hills,737
meghalaya,2018,3,West Khasi Hills,730
meghalaya,2018,3,East Garo Hills,694
meghalaya,2018,4,East Khasi Hills,22845
meghalaya,2018,4,West Garo Hills,10445
meghalaya,2018,4,Ribhoi,5207
meghalaya,2018,4,East Jaintia Hills,3735
meghalaya,2018,4,West Jaintia Hills,1861
meghalaya,2018,4,South West Garo Hills,1115
meghalaya,2018,4,North Garo Hills,1092
meghalaya,2018,4,East Garo Hills,1067
meghalaya,2018,4,South Garo Hills,1057
meghalaya,2018,4,West Khasi Hills,957
uttarakhand,2022,1,Dehradun,1088710
uttarakhand,2022,1,Haridwar,760173
uttarakhand,2022,1,Udham Singh Nagar,647495
uttarakhand,2022,1,Nainital,351226
uttarakhand,2022,1,Pauri Garhwal,177248
uttarakhand,2022,1,Tehri Garhwal,136364
uttarakhand,2022,1,Almora,117262
uttarakhand,2022,1,Pithoragarh,96837
uttarakhand,2022,1,Chamoli,84165
uttarakhand,2022,1,Uttarkashi,67713
uttarakhand,2022,2,Dehradun,1146386
uttarakhand,2022,2,Haridwar,802321
uttarakhand,2022,2,Udham Singh Nagar,683908
uttarakhand,2022,2,Nainital,370360
uttarakhand,2022,2,Pauri Garhwal,187078
uttarakhand,2022,2,Tehri Garhwal,144049
uttarakhand,2022,2,Almora,123856
uttarakhand,2022,2,Pithoragarh,102347
uttarakhand,2022,2,Chamoli,88939
uttarakhand,2022,2,Uttarkashi,71641
uttarakhand,2022,3,Dehradun,1205785
uttarakhand,2022,3,Haridwar,846066
uttarakhand,2022,3,Udham Singh Nagar,722008
uttarakhand,2022,3,Nainital,389791
uttarakhand,2022,3,Pauri Garhwal,196481
uttarakhand,2022,3,Tehri Garhwal,151445
uttarakhand,2022,3,Almora,129898
uttarakhand,2022,3,Pithoragarh,107498
uttarakhand,2022,3,Chamoli,93488
uttarakhand,2022,3,Uttarkashi,75369
uttarakhand,2022,4,Dehradun,1262999
uttarakhand,2022,4,Haridwar,887967
uttarakhand,2022,4,Udham Singh Nagar,757652
uttarakhand,2022,4,Nainital,407806
uttarakhand,2022,4,Pauri Garhwal,204585
uttarakhand,2022,4,Tehri Garhwal,157634
uttarakhand,2022,4,Almora,134730
uttarakhand,2022,4,Pithoragarh,111983
uttarakhand,2022,4,Chamoli,97308
uttarakhand,2022,4,Uttarkashi,78484
uttarakhand,2024,1,Dehradun,1521402
uttarakhand,2024,1,Haridwar,1079967
uttarakhand,2024,1,Udham Singh Nagar,926596
uttarakhand,2024,1,Nainital,495055
uttarakhand,2024,1,Pauri Garhwal,251419
uttarakhand,2024,1,Tehri Garhwal,194028
uttarakhand,2024,1,Almora,166660
uttarakhand,2024,1,Pithoragarh,138218
uttarakhand,2024,1,Chamoli,120266
uttarakhand,2024,1,Uttarkashi,97077
uttarakhand,2024,2,Dehradun,1575668
uttarakhand,2024,2,Haridwar,1120174
uttarakhand,2024,2,Udham Singh Nagar,961363
uttarakhand,2024,2,Nainital,513541
uttarakhand,2024,2,Pauri Garhwal,260947
uttarakhand,2024,2,Tehri Garhwal,201389
uttarakhand,2024,2,Almora,173316
uttarakhand,2024,2,Pithoragarh,143506
uttarakhand,2024,2,Chamoli,124901
uttarakhand,2024,2,Uttarkashi,100761
uttarakhand,2024,3,Dehradun,1587955
uttarakhand,2024,3,Haridwar,1214585
uttarakhand,2024,3,Udham Singh Nagar,992828
uttarakhand,2024,3,Nainital,517594
uttarakhand,2024,3,Pauri Garhwal,216628
uttarakhand,2024,3,Tehri Garhwal,189713
uttarakhand,2024,3,Almora,143267
uttarakhand,2024,3,Pithoragarh,134196
uttarakhand,2024,3,Chamoli,116505
uttarakhand,2024,3,Uttarkashi,94223
uttarakhand,2024,4,Dehradun,1632341
uttarakhand,2024,4,Haridwar,1248271
uttarakhand,2024,4,Udham Singh Nagar,1023155
uttarakhand,2024,4,Nainital,532824
uttarakhand,2024,4,Pauri Garhwal,222404
uttarakhand,2024,4,Tehri Garhwal,194882
uttarakhand,2024,4,Almora,147939
uttarakhand,2024,4,Pithoragarh,138569
uttarakhand,2024,4,Chamoli,118782
uttarakhand,2024,4,Uttarkashi,96095
uttarakhand,2023,1,Dehradun,1318049
uttarakhand,2023,1,Haridwar,928785
uttarakhand,2023,1,Udham Singh Nagar,792853
uttarakhand,2023,1,Nainital,425816
uttarakhand,2023,1,Pauri Garhwal,213655
uttarakhand,2023,1,Tehri Garhwal,164792
uttarakhand,2023,1,Almora,140885
uttarakhand,2023,1,Pithoragarh,117070
uttarakhand,2023,1,Chamoli,101718
uttarakhand,2023,1,Uttarkashi,82107
uttarakhand,2023,2,Dehradun,1367275
uttarakhand,2023,2,Haridwar,965635
uttarakhand,2023,2,Udham Singh Nagar,825744
uttarakhand,2023,2,Nainital,442626
uttarakhand,2023,2,Pauri Garhwal,222967
uttarakhand,2023,2,Tehri Garhwal,172215
uttarakhand,2023,2,Almora,147376
uttarakhand,2023,2,Pithoragarh,122297
uttarakhand,2023,2,Chamoli,106415
uttarakhand,2023,2,Uttarkashi,85915
uttarakhand,2023,3,Dehradun,1419173
uttarakhand,2023,3,Haridwar,1003648
uttarakhand,2023,3,Udham Singh Nagar,858970
uttarakhand,2023,3,Nainital,460046
uttarakhand,2023,3,Pauri Garhwal,232186
uttarakhand,2023,3,Tehri Garhwal,179437
uttarakhand,2023,3,Almora,153779
uttarakhand,2023,3,Pithoragarh,127530
uttarakhand,2023,3,Chamoli,110883
uttarakhand,2023,3,Uttarkashi,89519
uttarakhand,2023,4,Dehradun,1466612
uttarakhand,2023,4,Haridwar,1039146
uttarakhand,2023,4,Udham Singh Nagar,890334
uttarakhand,2023,4,Nainital,476343
uttarakhand,2023,4,Pauri Garhwal,240922
uttarakhand,2023,4,Tehri Garhwal,186005
uttarakhand,2023,4,Almora,159623
uttarakhand,2023,4,Pithoragarh,132323
uttarakhand,2023,4,Chamoli,115112
uttarakhand,2023,4,Uttarkashi,92982
uttarakhand,2019,1,Dehradun,369578
uttarakhand,2019,1,Haridwar,262411
uttarakhand,2019,1,Udham Singh Nagar,238514
uttarakhand,2019,1,Nainital,118824
uttarakhand,2019,1,Pauri Garhwal,56173
uttarakhand,2019,1,Tehri Garhwal,37689
uttarakhand,2019,1,Almora,33092
uttarakhand,2019,1,Pithoragarh,26621
uttarakhand,2019,1,Chamoli,23274
uttarakhand,2019,1,Uttarkashi,17873
uttarakhand,2019,2,Dehradun,428353
uttarakhand,2019,2,Haridwar,299436
uttarakhand,2019,2,Udham Singh Nagar,266958
uttarakhand,2019,2,Nainital,137114
uttarakhand,2019,2,Pauri Garhwal,65607
uttarakhand,2019,2,Tehri Garhwal,45652
uttarakhand,2019,2,Almora,39593
uttarakhand,2019,2,Pithoragarh,32308
uttarakhand,2019,2,Chamoli,28063
uttarakhand,2019,2,Uttarkashi,21969
uttarakhand,2019,3,Dehradun,486157
uttarakhand,2019,3,Haridwar,334619
uttarakhand,2019,3,Udham Singh Nagar,292858
uttarakhand,2019,3,Nainital,153561
uttarakhand,2019,3,Pauri Garhwal,73363
uttarakhand,2019,3,Tehri Garhwal,52090
uttarakhand,2019,3,Almora,44182
uttarakhand,2019,3,Pithoragarh,36353
uttarakhand,2019,3,Chamoli,32036
uttarakhand,2019,3,Uttarkashi,25151
uttarakhand,2019,4,Dehradun,537026
uttarakhand,2019,4,Haridwar,368737
uttarakhand,2019,4,Udham Singh Nagar,319839
uttarakhand,2019,4,Nainital,169212
uttarakhand,2019,4,Pauri Garhwal,81489
uttarakhand,2019,4,Tehri Garhwal,58542
uttarakhand,2019,4,Almora,49664
uttarakhand,2019,4,Pithoragarh,40980
uttarakhand,2019,4,Chamoli,35948
uttarakhand,2019,4,Uttarkashi,28653
uttarakhand,2021,1,Dehradun,840361
uttarakhand,2021,1,Haridwar,580532
uttarakhand,2021,1,Udham Singh Nagar,492646
uttarakhand,2021,1,Nainital,269308
uttarakhand,2021,1,Pauri Garhwal,133484
uttarakhand,2021,1,Tehri Garhwal,102085
uttarakhand,2021,1,Almora,87354
uttarakhand,2021,1,Pithoragarh,72579
uttarakhand,2021,1,Chamoli,62779
uttarakhand,2021,1,Uttarkashi,50696
uttarakhand,2021,2,Dehradun,898504
uttarakhand,2021,2,Haridwar,622292
uttarakhand,2021,2,Udham Singh Nagar,528392
uttarakhand,2021,2,Nainital,288162
uttarakhand,2021,2,Pauri Garhwal,143460
uttarakhand,2021,2,Tehri Garhwal,109890
uttarakhand,2021,2,Almora,94196
uttarakhand,2021,2,Pithoragarh,78079
uttarakhand,2021,2,Chamoli,67712
uttarakhand,2021,2,Uttarkashi,54582
uttarakhand,2021,3,Dehradun,963594
uttarakhand,2021,3,Haridwar,669249
uttarakhand,2021,3,Udham Singh Nagar,568881
uttarakhand,2021,3,Nainital,309820
uttarakhand,2021,3,Pauri Garhwal,155054
uttarakhand,2021,3,Tehri Garhwal,119032
uttarakhand,2021,3,Almora,102118
uttarakhand,2021,3,Pithoragarh,84476
uttarakhand,2021,3,Chamoli,73432
uttarakhand,2021,3,Uttarkashi,59174
uttarakhand,2021,4,Dehradun,1028085
uttarakhand,2021,4,Haridwar,716044
uttarakhand,2021,4,Udham Singh Nagar,609138
uttarakhand,2021,4,Nainital,330999
uttarakhand,2021,4,Pauri Garhwal,166482
uttarakhand,2021,4,Tehri Garhwal,127893
uttarakhand,2021,4,Almora,109803
uttarakhand,2021,4,Pithoragarh,90791
uttarakhand,2021,4,Chamoli,78848
uttarakhand,2021,4,Uttarkashi,63536
uttarakhand,2020,1,Dehradun,593420
uttarakhand,2020,1,Haridwar,408768
uttarakhand,2020,1,Udham Singh Nagar,351112
uttarakhand,2020,1,Nainital,186948
uttarakhand,2020,1,Pauri Garhwal,90270
uttarakhand,2020,1,Tehri Garhwal,66293
uttarakhand,2020,1,Almora,55964
uttarakhand,2020,1,Pithoragarh,46554
uttarakhand,2020,1,Chamoli,40668
uttarakhand,2020,1,Uttarkashi,32713
uttarakhand,2020,2,Dehradun,649026
uttarakhand,2020,2,Haridwar,448939
uttarakhand,2020,2,Udham Singh Nagar,383547
uttarakhand,2020,2,Nainital,206076
uttarakhand,2020,2,Pauri Garhwal,101276
uttarakhand,2020,2,Tehri Garhwal,75996
uttarakhand,2020,2,Almora,64523
uttarakhand,2020,2,Pithoragarh,53375
uttarakhand,2020,2,Chamoli,46467
uttarakhand,2020,2,Uttarkashi,37671
uttarakhand,2020,3,Dehradun,711303
uttarakhand,2020,3,Haridwar,491252
uttarakhand,2020,3,Udham Singh Nagar,418390
uttarakhand,2020,3,Nainital,227497
uttarakhand,2020,3,Pauri Garhwal,112287
uttarakhand,2020,3,Tehri Garhwal,85276
uttarakhand,2020,3,Almora,72829
uttarakhand,2020,3,Pithoragarh,60279
uttarakhand,2020,3,Chamoli,52184
uttarakhand,2020,3,Uttarkashi,42144
uttarakhand,2020,4,Dehradun,779564
uttarakhand,2020,4,Haridwar,537058
uttarakhand,2020,4,Udham Singh Nagar,456356
uttarakhand,2020,4,Nainital,249856
uttarakhand,2020,4,Pauri Garhwal,123892
uttarakhand,2020,4,Tehri Garhwal,94520
uttarakhand,2020,4,Almora,81020
uttarakhand,2020,4,Pithoragarh,67024
uttarakhand,2020,4,Chamoli,58039
uttarakhand,2020,4,Uttarkashi,46810
uttarakhand,2018,1,Dehradun,147998
uttarakhand,2018,1,Haridwar,104823
uttarakhand,2018,1,Udham Singh Nagar,100236
uttarakhand,2018,1,Nainital,49083
uttarakhand,2018,1,Pauri Garhwal,20425
uttarakhand,2018,1,Tehri Garhwal,13030
uttarakhand,2018,1,Almora,11367
uttarakhand,2018,1,Pithoragarh,8836
uttarakhand,2018,1,Chamoli,7493
uttarakhand,2018,1,Uttarkashi,5816
uttarakhand,2018,2,Dehradun,198296
uttarakhand,2018,2,Haridwar,140718
uttarakhand,2018,2,Udham Singh Nagar,132549
uttarakhand,2018,2,Nainital,65142
uttarakhand,2018,2,Pauri Garhwal,28153
uttarakhand,2018,2,Tehri Garhwal,18021
uttarakhand,2018,2,Almora,15473
uttarakhand,2018,2,Pithoragarh,12486
uttarakhand,2018,2,Chamoli,10502
uttarakhand,2018,2,Uttarkashi,8227
uttarakhand,2018,3,Dehradun,246477
uttarakhand,2018,3,Haridwar,174526
uttarakhand,2018,3,Udham Singh Nagar,162754
uttarakhand,2018,3,Nainital,79936
uttarakhand,2018,3,Pauri Garhwal,36059
uttarakhand,2018,3,Tehri Garhwal,23575
uttarakhand,2018,3,Almora,20152
uttarakhand,2018,3,Pithoragarh,16483
uttarakhand,2018,3,Chamoli,14112
uttarakhand,2018,3,Uttarkashi,10793
uttarakhand,2018,4,Dehradun,306969
uttarakhand,2018,4,Haridwar,217634
uttarakhand,2018,4,Udham Singh Nagar,200079
uttarakhand,2018,4,Nainital,98591
uttarakhand,2018,4,Pauri Garhwal,45898
uttarakhand,2018,4,Tehri Garhwal,30089
uttarakhand,2018,4,Almora,26282
uttarakhand,2018,4,Pithoragarh,21378
uttarakhand,2018,4,Chamoli,18391
uttarakhand,2018,4,Uttarkashi,14114
puducherry,2022,1,Puducherry,375238
puducherry,2022,1,Karaikal,44201
puducherry,2022,1,Yanam,16747
puducherry,2022,1,Mahe,11865
puducherry,2022,2,Puducherry,394977
puducherry,2022,2,Karaikal,46573
puducherry,2022,2,Yanam,17644
puducherry,2022,2,Mahe,12469
puducherry,2022,3,Puducherry,415847
puducherry,2022,3,Karaikal,49034
puducherry,2022,3,Yanam,18606
puducherry,2022,3,Mahe,13083
puducherry,2022,4,Puducherry,436067
puducherry,2022,4,Karaikal,51364
puducherry,2022,4,Yanam,19579
puducherry,2022,4,Mahe,13639
puducherry,2024,1,Puducherry,528736
puducherry,2024,1,Karaikal,62687
puducherry,2024,1,Yanam,23967
puducherry,2024,1,Mahe,16273
puducherry,2024,2,Puducherry,548672
puducherry,2024,2,Karaikal,65076
puducherry,2024,2,Yanam,24917
puducherry,2024,2,Mahe,16821
puducherry,2024,3,Puducherry,511282
puducherry,2024,3,Karaikal,73963
puducherry,2024,3,Yanam,22351
puducherry,2024,3,Mahe,21736
puducherry,2024,4,Puducherry,524684
puducherry,2024,4,Karaikal,76256
puducherry,2024,4,Yanam,22823
puducherry,2024,4,Mahe,22395
puducherry,2023,1,Puducherry,455449
puducherry,2023,1,Karaikal,53685
puducherry,2023,1,Yanam,20481
puducherry,2023,1,Mahe,14204
puducherry,2023,2,Puducherry,472714
puducherry,2023,2,Karaikal,55776
puducherry,2023,2,Yanam,21261
puducherry,2023,2,Mahe,14680
puducherry,2023,3,Puducherry,491130
puducherry,2023,3,Karaikal,58040
puducherry,2023,3,Yanam,22161
puducherry,2023,3,Mahe,15219
puducherry,2023,4,Puducherry,508901
puducherry,2023,4,Karaikal,60186
puducherry,2023,4,Yanam,23033
puducherry,2023,4,Mahe,15718
puducherry,2019,1,Puducherry,112798
puducherry,2019,1,Karaikal,11549
puducherry,2019,1,Yanam,5814
puducherry,2019,1,Mahe,2898
puducherry,2019,2,Puducherry,132703
puducherry,2019,2,Karaikal,13827
puducherry,2019,2,Yanam,6485
puducherry,2019,2,Mahe,3443
puducherry,2019,3,Puducherry,150642
puducherry,2019,3,Karaikal,15875
puducherry,2019,3,Yanam,7342
puducherry,2019,3,Mahe,4009
puducherry,2019,4,Puducherry,173175
puducherry,2019,4,Karaikal,18134
puducherry,2019,4,Yanam,8287
puducherry,2019,4,Mahe,4696
puducherry,2021,1,Puducherry,290107
puducherry,2021,1,Karaikal,33876
puducherry,2021,1,Yanam,13005
puducherry,2021,1,Mahe,9291
puducherry,2021,2,Puducherry,309892
puducherry,2021,2,Karaikal,36328
puducherry,2021,2,Yanam,13854
puducherry,2021,2,Mahe,9887
puducherry,2021,3,Puducherry,332193
puducherry,2021,3,Karaikal,39011
puducherry,2021,3,Yanam,14823
puducherry,2021,3,Mahe,10582
puducherry,2021,4,Puducherry,354425
puducherry,2021,4,Karaikal,41695
puducherry,2021,4,Yanam,15809
puducherry,2021,4,Mahe,11238
puducherry,2020,1,Puducherry,195398
puducherry,2020,1,Karaikal,20775
puducherry,2020,1,Yanam,9266
puducherry,2020,1,Mahe,5469
puducherry,2020,2,Puducherry,215429
puducherry,2020,2,Karaikal,23612
puducherry,2020,2,Yanam,10164
puducherry,2020,2,Mahe,6395
puducherry,2020,3,Puducherry,239707
puducherry,2020,3,Karaikal,26910
puducherry,2020,3,Yanam,11054
puducherry,2020,3,Mahe,7502
puducherry,2020,4,Puducherry,267946
puducherry,2020,4,Karaikal,30982
puducherry,2020,4,Yanam,12131
puducherry,2020,4,Mahe,8567
puducherry,2018,1,Puducherry,42117
puducherry,2018,1,Karaikal,3628
puducherry,2018,1,Yanam,2500
puducherry,2018,1,Mahe,1073
puducherry,2018,2,Puducherry,55513
puducherry,2018,2,Karaikal,5393
puducherry,2018,2,Yanam,3232
puducherry,2018,2,Mahe,1442
puducherry,2018,3,Puducherry,68634
puducherry,2018,3,Karaikal,7174
puducherry,2018,3,Yanam,3926
puducherry,2018,3,Mahe,1812
puducherry,2018,4,Puducherry,92629
puducherry,2018,4,Karaikal,9578
puducherry,2018,4,Yanam,4901
puducherry,2018,4,Mahe,2386
bihar,2022,1,Patna,2443356
bihar,2022,1,Muzaffarpur,962924
bihar,2022,1,Purbi Champaran,912427
bihar,2022,1,Gaya,769265
bihar,2022,1,Pashchim Champaran,692182
bihar,2022,1,Saran,673849
bihar,2022,1,Samastipur,672508
bihar,2022,1,Madhubani,672303
bihar,2022,1,Darbhanga,669850
bihar,2022,1,Vaishali,614159
bihar,2022,2,Patna,2577123
bihar,2022,2,Muzaffarpur,1018560
bihar,2022,2,Purbi Champaran,967838
bihar,2022,2,Gaya,814180
bihar,2022,2,Pashchim Champaran,734476
bihar,2022,2,Saran,714109
bihar,2022,2,Samastipur,712626
bihar,2022,2,Madhubani,711897
bihar,2022,2,Darbhanga,708828
bihar,2022,2,Vaishali,650319
bihar,2022,3,Patna,2716533
bihar,2022,3,Muzaffarpur,1077200
bihar,2022,3,Purbi Champaran,1025772
bihar,2022,3,Gaya,859903
bihar,2022,3,Pashchim Champaran,777977
bihar,2022,3,Saran,756293
bihar,2022,3,Samastipur,754322
bihar,2022,3,Madhubani,753153
bihar,2022,3,Darbhanga,749430
bihar,2022,3,Vaishali,688248
bihar,2022,4,Patna,2854738
bihar,2022,4,Muzaffarpur,1132096
bihar,2022,4,Purbi Champaran,1079466
bihar,2022,4,Gaya,902593
bihar,2022,4,Pashchim Champaran,817644
bihar,2022,4,Saran,795553
bihar,2022,4,Samastipur,793296
bihar,2022,4,Madhubani,790218
bihar,2022,4,Darbhanga,787306
bihar,2022,4,Vaishali,723338
bihar,2024,1,Patna,3464540
bihar,2024,1,Muzaffarpur,1391427
bihar,2024,1,Purbi Champaran,1335289
bihar,2024,1,Gaya,1110224
bihar,2024,1,Pashchim Champaran,1011106
bihar,2024,1,Saran,983188
bihar,2024,1,Samastipur,980091
bihar,2024,1,Madhubani,975263
bihar,2024,1,Darbhanga,967610
bihar,2024,1,Vaishali,891651
bihar,2024,2,Patna,3591041
bihar,2024,2,Muzaffarpur,1444988
bihar,2024,2,Purbi Champaran,1386400
bihar,2024,2,Gaya,1152573
bihar,2024,2,Pashchim Champaran,1049701
bihar,2024,2,Saran,1021494
bihar,2024,2,Samastipur,1018329
bihar,2024,2,Madhubani,1012965
bihar,2024,2,Darbhanga,1005036
bihar,2024,2,Vaishali,926039
bihar,2024,3,Patna,3685436
bihar,2024,3,Muzaffarpur,1639344
bihar,2024,3,Purbi Champaran,1628560
bihar,2024,3,Gaya,1346892
bihar,2024,3,Pashchim Champaran,1207481
bihar,2024,3,Samastipur,1189767
bihar,2024,3,Darbhanga,1116870
bihar,2024,3,Saran,1102559
bihar,2024,3,Madhubani,1081298
bihar,2024,3,Bhagalpur,1052571
bihar,2024,4,Patna,3796825
bihar,2024,4,Purbi Champaran,1719763
bihar,2024,4,Muzaffarpur,1716695
bihar,2024,4,Gaya,1401871
bihar,2024,4,Pashchim Champaran,1275889
bihar,2024,4,Samastipur,1250419
bihar,2024,4,Saran,1166480
bihar,2024,4,Darbhanga,1166330
bihar,2024,4,Madhubani,1134617
bihar,2024,4,Vaishali,1097072
bihar,2023,1,Patna,2988174
bihar,2023,1,Muzaffarpur,1186500
bihar,2023,1,Purbi Champaran,1133269
bihar,2023,1,Gaya,946050
bihar,2023,1,Pashchim Champaran,858644
bihar,2023,1,Saran,834739
bihar,2023,1,Samastipur,832148
bihar,2023,1,Madhubani,828561
bihar,2023,1,Darbhanga,824935
bihar,2023,1,Vaishali,758603
bihar,2023,2,Patna,3102247
bihar,2023,2,Muzaffarpur,1236642
bihar,2023,2,Purbi Champaran,1183746
bihar,2023,2,Gaya,987115
bihar,2023,2,Pashchim Champaran,896967
bihar,2023,2,Saran,871017
bihar,2023,2,Samastipur,868715
bihar,2023,2,Madhubani,865373
bihar,2023,2,Darbhanga,860625
bihar,2023,2,Vaishali,791100
bihar,2023,3,Patna,3224750
bihar,2023,3,Muzaffarpur,1287940
bihar,2023,3,Purbi Champaran,1234014
bihar,2023,3,Gaya,1028527
bihar,2023,3,Pashchim Champaran,934834
bihar,2023,3,Saran,908065
bihar,2023,3,Samastipur,905652
bihar,2023,3,Madhubani,901607
bihar,2023,3,Darbhanga,896190
bihar,2023,3,Vaishali,824848
bihar,2023,4,Patna,3335655
bihar,2023,4,Muzaffarpur,1336058
bihar,2023,4,Purbi Champaran,1280593
bihar,2023,4,Gaya,1066119
bihar,2023,4,Pashchim Champaran,969579
bihar,2023,4,Saran,942850
bihar,2023,4,Samastipur,939833
bihar,2023,4,Madhubani,935884
bihar,2023,4,Darbhanga,929423
bihar,2023,4,Vaishali,855913
bihar,2019,1,Patna,964432
bihar,2019,1,Muzaffarpur,309416
bihar,2019,1,Purbi Champaran,252394
bihar,2019,1,Gaya,245773
bihar,2019,1,Samastipur,204544
bihar,2019,1,Darbhanga,202521
bihar,2019,1,Saran,197928
bihar,2019,1,Pashchim Champaran,197074
bihar,2019,1,Bhagalpur,195057
bihar,2019,1,Madhubani,195036
bihar,2019,2,Patna,1076012
bihar,2019,2,Muzaffarpur,353459
bihar,2019,2,Purbi Champaran,292711
bihar,2019,2,Gaya,281107
bihar,2019,2,Samastipur,234046
bihar,2019,2,Darbhanga,232722
bihar,2019,2,Saran,230068
bihar,2019,2,Pashchim Champaran,227901
bihar,2019,2,Madhubani,226202
bihar,2019,2,Bhagalpur,223725
bihar,2019,3,Patna,1180262
bihar,2019,3,Muzaffarpur,396343
bihar,2019,3,Purbi Champaran,330361
bihar,2019,3,Gaya,315649
bihar,2019,3,Samastipur,262875
bihar,2019,3,Darbhanga,262421
bihar,2019,3,Saran,260966
bihar,2019,3,Pashchim Champaran,256491
bihar,2019,3,Madhubani,255761
bihar,2019,3,Bhagalpur,249214
bihar,2019,4,Patna,1289426
bihar,2019,4,Muzaffarpur,445815
bihar,2019,4,Purbi Champaran,378861
bihar,2019,4,Gaya,356225
bihar,2019,4,Samastipur,297942
bihar,2019,4,Saran,297022
bihar,2019,4,Darbhanga,296008
bihar,2019,4,Pashchim Champaran,293867
bihar,2019,4,Madhubani,291613
bihar,2019,4,Bhagalpur,279580
bihar,2021,1,Patna,1881439
bihar,2021,1,Muzaffarpur,728384
bihar,2021,1,Purbi Champaran,681660
bihar,2021,1,Gaya,581376
bihar,2021,1,Pashchim Champaran,517219
bihar,2021,1,Saran,507177
bihar,2021,1,Darbhanga,506381
bihar,2021,1,Madhubani,506293
bihar,2021,1,Samastipur,505806
bihar,2021,1,Vaishali,463655
bihar,2021,2,Patna,2010353
bihar,2021,2,Muzaffarpur,781251
bihar,2021,2,Purbi Champaran,733817
bihar,2021,2,Gaya,624010
bihar,2021,2,Pashchim Champaran,556408
bihar,2021,2,Saran,544975
bihar,2021,2,Samastipur,543782
bihar,2021,2,Darbhanga,543496
bihar,2021,2,Madhubani,543493
bihar,2021,2,Vaishali,497933
bihar,2021,3,Patna,2156402
bihar,2021,3,Muzaffarpur,842701
bihar,2021,3,Purbi Champaran,794120
bihar,2021,3,Gaya,673356
bihar,2021,3,Pashchim Champaran,602251
bihar,2021,3,Saran,588276
bihar,2021,3,Madhubani,587337
bihar,2021,3,Samastipur,586990
bihar,2021,3,Darbhanga,586251
bihar,2021,3,Vaishali,536933
bihar,2021,4,Patna,2303852
bihar,2021,4,Muzaffarpur,903775
bihar,2021,4,Purbi Champaran,853893
bihar,2021,4,Gaya,721905
bihar,2021,4,Pashchim Champaran,647450
bihar,2021,4,Saran,631469
bihar,2021,4,Samastipur,630218
bihar,2021,4,Madhubani,629986
bihar,2021,4,Darbhanga,628529
bihar,2021,4,Vaishali,576156
bihar,2020,1,Patna,1397342
bihar,2020,1,Muzaffarpur,498548
bihar,2020,1,Purbi Champaran,431458
bihar,2020,1,Gaya,398678
bihar,2020,1,Saran,335039
bihar,2020,1,Samastipur,334935
bihar,2020,1,Pashchim Champaran,334931
bihar,2020,1,Darbhanga,332707
bihar,2020,1,Madhubani,328630
bihar,2020,1,Vaishali,312949
bihar,2020,2,Patna,1506233
bihar,2020,2,Muzaffarpur,558435
bihar,2020,2,Purbi Champaran,505364
bihar,2020,2,Gaya,447895
bihar,2020,2,Pashchim Champaran,390547
bihar,2020,2,Samastipur,381913
bihar,2020,2,Saran,381281
bihar,2020,2,Darbhanga,379555
bihar,2020,2,Madhubani,379217
bihar,2020,2,Bhagalpur,352316
bihar,2020,3,Patna,1625305
bihar,2020,3,Muzaffarpur,617383
bihar,2020,3,Purbi Champaran,570592
bihar,2020,3,Gaya,493207
bihar,2020,3,Pashchim Champaran,435319
bihar,2020,3,Madhubani,425154
bihar,2020,3,Saran,424821
bihar,2020,3,Samastipur,424696
